Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
CHI,2016,exante,5,1.337,2.53,"Hebei,Liaoning,Jilin,Heilongjiang,Jiangxi,Shandong,Henan,Sichuan,Yunnan,Shaanxi,Gansu",,,"Armed Forces,Managers,Professionals,Technicians And Associate Professionals,Clerks","Armed Forces,Managers,Professionals,Technicians And Associate Professionals,Clerks,Services And Sales Workers,Craft And Trade Workers,Plant And Machine Opperators And Assemblers,Elementary Occupations,Unemployed",,
CHI,2016,exante,8,0.935,1.52,"Hebei,Jilin,Heilongjiang,Jiangxi,Henan,Gansu",,,"Services And Sales Workers,Plant And Machine Opperators And Assemblers,Elementary Occupations","Armed Forces,Managers,Professionals,Technicians And Associate Professionals,Clerks,Services And Sales Workers,Craft And Trade Workers,Plant And Machine Opperators And Assemblers,Elementary Occupations,Unemployed",,
CHI,2016,exante,9,0.728,2.33,"Hebei,Jilin,Heilongjiang,Jiangxi,Henan,Gansu",,,"Agricultural, Forestry And Fishery Workers,Craft And Trade Workers,Unemployed","Armed Forces,Managers,Professionals,Technicians And Associate Professionals,Clerks,Services And Sales Workers,Craft And Trade Workers,Plant And Machine Opperators And Assemblers,Elementary Occupations,Unemployed",,
CHI,2016,exante,10,1.022,3.47,"Liaoning,Shandong,Sichuan,Yunnan,Shaanxi",,,"Services And Sales Workers,Agricultural, Forestry And Fishery Workers,Craft And Trade Workers,Plant And Machine Opperators And Assemblers,Elementary Occupations,Unemployed","Armed Forces,Managers,Professionals,Technicians And Associate Professionals,Clerks,Services And Sales Workers,Craft And Trade Workers,Plant And Machine Opperators And Assemblers,Elementary Occupations,Unemployed",,
CHI,2016,exante,13,0.754,35.19,"Hebei,Liaoning,Jilin,Heilongjiang,Jiangxi,Shandong,Henan,Yunnan,Shaanxi",,,,"Agricultural, Forestry And Fishery Workers","Han,Mongol,Tibetan,Miao,Yi,Zhuang,Bouyei,Manchu",
CHI,2016,exante,16,0.713,4.14,Sichuan,,,,"Agricultural, Forestry And Fishery Workers",Han,
CHI,2016,exante,18,0.627,9.86,Gansu,,Illiterate/Semi-Literate,,"Agricultural, Forestry And Fishery Workers",Han,
CHI,2016,exante,19,0.603,2.22,Gansu,,"Primary School,Junior High School,Senior High School/Secondary School/Technical School/Vocational Senior School,Doctoral Degree",,"Agricultural, Forestry And Fishery Workers",Han,
CHI,2016,exante,20,0.265,1.13,"Sichuan,Gansu",,,,"Agricultural, Forestry And Fishery Workers","Tibetan,Yi",
CHI,2016,exante,21,0.813,1.13,"Hebei,Liaoning,Jilin,Heilongjiang,Jiangxi,Shandong,Henan,Sichuan,Yunnan,Shaanxi,Gansu",,,,"Agricultural, Forestry And Fishery Workers","Hui,Korean,Other",
CHI,2016,exante,22,1.152,26.38,"Shanxi,Anhui,Fujian,Hubei,Hunan,Guangdong,Guangxi Zhuang Autonomous Region,Guizhou,Other",,,,,,
CHI,2016,exante,23,1.786,10.09,"Shanghai,Jiangsu,Zhejiang",,,,,,
