Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
LU,2005,exante,5,0.867,18.37,Local,"Unknown,Low,Medium","Unknown,Low,Medium","Dead/Unknown/Not Working,Clerical,Service,Craft/Trades,Plant Operator,Elementary",,,
LU,2005,exante,6,1.052,2.64,Local,"Unknown,Low,Medium",High,"Dead/Unknown/Not Working,Clerical,Service,Craft/Trades,Plant Operator,Elementary",,,
LU,2005,exante,7,1.078,7.62,Local,"Unknown,Low,Medium",,"Manager,Professional,Technician,Agriculture,Armed Forces",,,
LU,2005,exante,11,0.758,14.11,European Union,"Unknown,Medium",,,"Dead/Unknown/Not Working,Service,Agriculture,Craft/Trades,Elementary",,
LU,2005,exante,13,0.579,2.82,European Union,Low,,,"Dead/Unknown/Not Working,Agriculture,Craft/Trades",,
LU,2005,exante,14,0.75,1.16,European Union,Low,,,"Service,Elementary",,
LU,2005,exante,15,0.615,3.34,Other,"Unknown,Low,Medium",,,"Dead/Unknown/Not Working,Service,Agriculture,Craft/Trades,Elementary",,
LU,2005,exante,16,0.996,4.15,"European Union,Other","Unknown,Low,Medium",,,"Manager,Professional,Technician,Clerical,Plant Operator",,
LU,2005,exante,20,1.172,14.2,"Local,European Union",High,"Unknown,Medium","Manager,Professional,Technician,Clerical,Armed Forces",,,
LU,2005,exante,21,1.015,11.58,"Local,European Union",High,"Unknown,Medium","Service,Agriculture,Craft/Trades,Plant Operator,Elementary",,,
LU,2005,exante,22,0.904,1.9,Other,High,"Unknown,Medium",,,,
LU,2005,exante,26,1.467,3.25,,High,"Low,High","Manager,Technician",,,
LU,2005,exante,27,1.782,2.01,,High,"Low,High","Professional,Agriculture",,,
LU,2005,exante,28,1.319,7.93,,,"Low,High","Manager,Professional,Technician,Agriculture",,,
LU,2005,exante,29,1.081,4.93,,High,"Low,High","Clerical,Service,Craft/Trades,Plant Operator,Elementary,Armed Forces",,,
